"date","state","count_type","state_name","Total_count","White_count","Black_count","Asian_count","AIAN_count","NHPI_count","Multiracial_count","Other_count","Latinx_count","Total_prop","White_prop","Black_prop","Asian_prop","AIAN_prop","NHPI_prop","Multiracial_prop","Other_prop","Latinx_prop","Total_population","White_population","Black_population","Asian_population","AIAN_population","NHPI_population","Multiracial_population","Other_population","Latinx_population"
2021-01-13,"HI","Deaths","Hawaii",312,28,5,167,NA,91,NA,5,NA,0.000195710183327751,8.40182319563345e-05,0.00021352009224068,0.000308173802643282,NA,0.000577979611927975,NA,0.000186936852731147,NA,1594194,333261,23417,541902,NA,157445,NA,26747,NA
2021-01-13,"HI","Hosp","Hawaii",1913,119,11,472,NA,570,NA,30,NA,0.0011999794253397,0.000357077485814422,0.000469744202929496,0.000871006196692391,NA,0.00362031185493347,NA,0.00112162111638688,NA,1594194,333261,23417,541902,NA,157445,NA,26747,NA
2021-01-13,"IA","Cases","Iowa",300322,180193,9010,3003,888,824,NA,2379,NA,0.0881652088522776,0.0668738525326023,0.068272057709211,0.0397069907046239,0.0613005660637857,0.143105244876693,NA,0.0268146979260595,NA,3406355,2694521,131972,75629,14486,5758,NA,88720,NA
2021-01-13,"IA","Deaths","Iowa",4232,3918,103,55,12,15,NA,43,NA,0.00124238372101557,0.00145406177944058,0.000780468584245143,0.000727234261989448,0.000828386027888996,0.00260507120527961,NA,0.000484670874661858,NA,3406355,2694521,131972,75629,14486,5758,NA,88720,NA
2021-01-13,"ID","Cases","Idaho",152364,84590,884,1034,1848,331,NA,11740,NA,0.0733043286233957,0.0560065150030456,0.0562126414854381,0.0385303323893278,0.0721283322274697,0.0888352120236178,NA,0.113285471668983,NA,2078513,1510360,15726,26836,25621,3726,NA,103632,NA
2021-01-13,"ID","Deaths","Idaho",1564,1469,8,13,30,NA,NA,31,NA,0.000752461014196207,0.000972615800206573,0.000508711687651024,0.000484423908183038,0.00117091448421217,NA,NA,0.000299135402192373,NA,2078513,1510360,15726,26836,25621,NA,NA,103632,NA
2021-01-13,"IL","Cases","Illinois",1046030,380981,94410,21975,1242,968,NA,35848,192666,0.0690452581987572,0.0484201841151761,0.052210094615243,0.0291106642397844,0.012870733072188,0.215063319262386,NA,0.0315799952252964,0.0824271308841838,15149918,7868227,1808271,754878,96498,4501,NA,1135149,2337410
2021-01-13,"IL","Deaths","Illinois",19617,10351,3243,641,22,16,NA,108,2845,0.00129485849362353,0.00131554414990823,0.00179342587477209,0.000849143835162768,0.000227983999668387,0.00355476560764275,NA,9.51416950550104e-05,0.00121715916334747,15149918,7868227,1808271,754878,96498,4501,NA,1135149,2337410
2021-01-13,"IL","Tests","Illinois",14339584,4583191,1040450,503913,11205,13804,NA,423743,993777,0.946512317756439,0.582493489321038,0.575383888808702,0.66754230484926,0.11611639619474,3.06687402799378,NA,0.373292845256438,0.425161610500511,15149918,7868227,1808271,754878,96498,4501,NA,1135149,2337410
2021-01-13,"IN","Cases","Indiana",574119,381678,37954,7482,NA,NA,NA,63755,NA,0.0782208419695631,0.0728143698866514,0.0585246556352764,0.0445465857739091,NA,NA,NA,0.243980375949057,NA,7339719,5241795,648513,167959,NA,NA,NA,261312,NA
2021-01-13,"IN","Deaths","Indiana",9163,6323,726,52,NA,NA,NA,1179,NA,0.0012484129160803,0.00120626617408731,0.00111948411211495,0.000309599366512065,NA,NA,NA,0.00451184790595151,NA,7339719,5241795,648513,167959,NA,NA,NA,261312,NA
2021-01-13,"IN","Tests","Indiana",2779991,1898600,208351,50826,NA,NA,NA,328530,NA,0.378759868054894,0.36220416861018,0.321274978296503,0.302609565429658,NA,NA,NA,1.25723273328435,NA,7339719,5241795,648513,167959,NA,NA,NA,261312,NA
2021-01-13,"KS","Cases","Kansas",252041,174874,12224,4553,1694,NA,NA,9958,NA,0.075904921061183,0.0786848099090108,0.0724132007179712,0.0527743326417303,0.0546539764478142,NA,NA,0.0684765716329029,NA,3320483,2222462,168809,86273,30995,NA,NA,145422,NA
2021-01-13,"KS","Deaths","Kansas",3355,2601,172,39,25,NA,NA,184,NA,0.00101039517443697,0.00117032372207039,0.00101890302057355,0.00045205336547935,0.000806581706726891,NA,NA,0.00126528310709521,NA,3320483,2222462,168809,86273,30995,NA,NA,145422,NA
2021-01-13,"KS","Hosp","Kansas",7540,5678,624,146,59,NA,NA,487,NA,0.00227075398368249,0.00255482433445431,0.0036964853769645,0.00169230234256372,0.00190353282787546,NA,NA,0.003348874310627,NA,3320483,2222462,168809,86273,30995,NA,NA,145422,NA
2021-01-13,"KS","Tests","Kansas",1083932,671715,50236,19822,6670,NA,NA,35611,NA,0.326438051331689,0.302239138396967,0.297590768264725,0.229759020782864,0.215195999354735,NA,NA,0.244880416993302,NA,3320483,2222462,168809,86273,30995,NA,NA,145422,NA
2021-01-13,"KY","Cases","Kentucky",313282,208490,21146,2898,601,261,12145,NA,NA,0.0664621559754672,0.0561777771071449,0.0583471525894205,0.0389380055356999,0.0469494570736661,0.0709046454767726,0.0496038229047541,NA,NA,4713690,3711254,362417,74426,12801,3681,244840,NA,NA
2021-01-13,"KY","Deaths","Kentucky",2991,2399,250,18,2,1,75,NA,NA,0.00063453472757012,0.000646412236942015,0.000689813115830659,0.000241850966060248,0.00015623779392235,0.000271665308340125,0.00030632249632413,NA,NA,4713690,3711254,362417,74426,12801,3681,244840,NA,NA
2021-01-13,"LA","Cases","Louisiana",355835,169979,111791,14926,1124,387,NA,28158,NA,0.0714484210407955,0.0639583361553732,0.0763587730520627,0.172678682986649,0.0355055753861705,0.202511773940345,NA,0.197324438153035,NA,4980306,2657652,1464023,86438,31657,1911,NA,142699,NA
2021-01-13,"LA","Deaths","Louisiana",8022,4663,3200,54,9,10,NA,33,NA,0.00161074440004289,0.00175455627749608,0.00218575801063235,0.000624725236585761,0.000284297311810974,0.00523286237571952,NA,0.000231256000392434,NA,4980306,2657652,1464023,86438,31657,1911,NA,142699,NA
2021-01-13,"MA","Cases","Massachusetts",448447,159847,27547,11332,366,118,NA,33560,98045,0.0566392450643516,0.0326482418331397,0.0557598845411909,0.0223099851555517,0.0152385710716962,0.0512820512820513,NA,0.0675617185156554,0.11045021601131,7917602,4896037,494029,507934,24018,2301,NA,496731,887685
2021-01-13,"MA","Deaths","Massachusetts",13359,9988,928,331,11,5,NA,1024,1001,0.00168725328704322,0.00204001726294144,0.00187843223778361,0.000651659467568621,0.000457989840952619,0.00217296827466319,NA,0.00206147794278996,0.0011276522640351,7917602,4896037,494029,507934,24018,2301,NA,496731,887685
2021-01-13,"MA","Hosp","Massachusetts",17109,8865,1726,597,11,7,NA,1579,2614,0.00216088153963789,0.00181064808129514,0.00349372202846392,0.00117534955328842,0.000457989840952619,0.00304215558452847,NA,0.00317878288248569,0.00294473827990785,7917602,4896037,494029,507934,24018,2301,NA,496731,887685
2021-01-13,"MD","Cases","Maryland",314867,105437,89445,6692,NA,NA,NA,14673,52739,0.04558685582634,0.035053662487192,0.049132862246714,0.015897601581208,NA,NA,NA,0.0357058555851083,0.0722704506368663,6906969,3007874,1820472,420944,NA,NA,NA,410941,729745
2021-01-13,"MD","Deaths","Maryland",6404,3145,2303,216,NA,NA,NA,63,612,0.000927179490743335,0.00104558901070989,0.00126505653478878,0.000513132388156144,NA,NA,NA,0.000153306679060984,0.000838649117157363,6906969,3007874,1820472,420944,NA,NA,NA,410941,729745
2021-01-13,"ME","Cases","Maine",31150,24086,1775,353,88,14,303,678,NA,0.0224267225738822,0.01947065618682,0.0689266853059956,0.0210144064769615,0.0111604311984781,0.0316027088036117,0.00468242929995364,0.0696813977389517,NA,1388968,1237041,25752,16798,7885,443,64710,9730,NA
2021-01-13,"ME","Deaths","Maine",453,370,8,0,1,0,0,4,NA,0.000326141422984547,0.00029910083820989,0.000310655483069276,0,0.000126823081800888,0,0,0.000411099691675231,NA,1388968,1237041,25752,16798,7885,443,64710,9730,NA
2021-01-13,"ME","Hosp","Maine",1201,1033,56,18,5,1,2,19,NA,0.000864670748354174,0.000835057205056259,0.00217458838148493,0.00107155613763543,0.000634115409004439,0.00225733634311512,3.09071240921032e-05,0.00195272353545735,NA,1388968,1237041,25752,16798,7885,443,64710,9730,NA
2021-01-13,"MI","Cases","Michigan",573278,322553,64518,8487,3034,NA,22774,31421,NA,0.0538706357871678,0.0433249330353605,0.046868359897979,0.0253873766078373,0.0495257994482624,NA,0.0358467846658744,0.141631094743769,NA,10641753,7444974,1376579,334300,61261,NA,635315,221851,NA
2021-01-13,"MI","Deaths","Michigan",14336,9413,3340,148,66,NA,218,371,NA,0.00134714647107483,0.00126434289763806,0.00242630462908413,0.000442716123242596,0.00107735753578949,NA,0.000343136869112173,0.00167229356640268,NA,10641753,7444974,1376579,334300,61261,NA,635315,221851,NA
2021-01-13,"MN","Cases","Minnesota",440354,290045,35516,18998,4196,487,6525,6027,39624,0.0727601206450485,0.0655743672037957,0.089138979103189,0.0634981115679,0.061129645547122,0.166895133653187,0.0188736003887528,0.0357804374154021,0.114639509316051,6052134,4423146,398434,299190,68641,2918,345721,168444,345640
2021-01-13,"MN","Deaths","Minnesota",5774,4817,288,207,79,6,79,19,173,0.000954043648075208,0.00108904386154108,0.000722829878976192,0.000691868043718039,0.0011509156335135,0.00205620287868403,0.000228507958729727,0.000112797131390848,0.000500520773058674,6052134,4423146,398434,299190,68641,2918,345721,168444,345640
2021-01-13,"MN","Hosp","Minnesota",23018,14328,2696,1291,391,24,517,208,1944,0.00380328657627211,0.00323932332326358,0.00676649081152713,0.00431498378956516,0.00569630395827567,0.00822481151473612,0.0014954255020667,0.00123483175417349,0.00562434903367666,6052134,4423146,398434,299190,68641,2918,345721,168444,345640
2021-01-13,"MO","Cases","Missouri",429177,213988,37338,3691,815,30,86,59870,NA,0.0664568384453283,0.0451419572667333,0.05335219478738,0.0276734369493991,0.0267055508224654,0.00308324768756423,0.000208146263895578,0.46794641321849,NA,6457981,4740335,699840,133377,30518,9730,413171,127942,NA
2021-01-13,"MO","Deaths","Missouri",6171,3640,738,43,9,1,1,1298,NA,0.000955561807939664,0.000767878219577308,0.00105452674897119,0.000322394415828816,0.00029490792319287,0.000102774922918808,2.42030539413463e-06,0.0101452220537431,NA,6457981,4740335,699840,133377,30518,9730,413171,127942,NA
2021-01-13,"MS","Cases","Mississippi",243899,113709,81418,1076,1863,NA,NA,8879,5365,0.079536631187553,0.0685451080931682,0.0750755430477805,0.0328961447919533,0.113252279635258,NA,NA,0.156155469574393,0.0509884052461509,3066499,1658893,1084481,32709,16450,NA,NA,56860,105220
2021-01-13,"MS","Deaths","Mississippi",5315,2770,2167,16,96,NA,NA,74,53,0.00173324693730538,0.00166978822624485,0.00199819083967354,0.000489162004341313,0.00583586626139818,NA,NA,0.001301442138586,0.000503706519673066,3066499,1658893,1084481,32709,16450,NA,NA,56860,105220
2021-01-13,"MT","Cases","Montana",87653,52770,378,275,7469,NA,NA,6115,NA,0.0776085863236482,0.057576233682915,0.0689277899343545,0.0331325301204819,0.110468555877655,NA,NA,0.434026545531975,NA,1129424,916524,5484,8300,67612,NA,NA,14089,NA
2021-01-13,"MT","Deaths","Montana",1069,617,NA,NA,200,NA,NA,76,NA,0.000946500162914902,0.000673195682818999,NA,NA,0.00295805478317458,NA,NA,0.00539427922492725,NA,1129424,916524,NA,NA,67612,NA,NA,14089,NA
2021-01-13,"MT","Hosp","Montana",3846,2592,22,NA,498,NA,NA,NA,NA,0.00340527560951423,0.00282807651518127,0.00401167031363968,NA,0.00736555641010472,NA,NA,NA,NA,1129424,916524,5484,NA,67612,NA,NA,NA,NA
2021-01-13,"NC","Cases","North Carolina",641073,324458,106157,9724,8427,NA,NA,71227,NA,0.055465814799536,0.0500054018989717,0.049601045127667,0.0283456395696267,0.0648071244001477,NA,NA,0.11536791979138,NA,11557984,6488459,2140217,343051,130032,NA,NA,617390,NA
2021-01-13,"NC","Deaths","North Carolina",7745,4771,1908,90,82,NA,NA,496,NA,0.000670099560615415,0.000735305563308638,0.000891498385444093,0.000262351661997779,0.000630614002707026,NA,NA,0.000803381978976012,NA,11557984,6488459,2140217,343051,130032,NA,NA,617390,NA
2021-01-13,"ND","Cases","North Dakota",95135,51431,2736,1271,4071,NA,1187,23,NA,0.117088366116681,0.0796221928420375,0.102154351640966,0.0961931431166276,0.104615305545562,NA,0.0283023366714354,0.00202073449305922,NA,812506,645938,26783,13213,38914,NA,41940,11382,NA
2021-01-13,"ND","Deaths","North Dakota",1364,NA,NA,NA,NA,NA,NA,NA,NA,0.00167875683379569,NA,NA,NA,NA,NA,NA,NA,NA,812506,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-13,"NE","Cases","Nebraska",179199,97172,4870,2673,1176,213,NA,3606,NA,0.0815943218777362,0.063178618148151,0.0504480240327342,0.0504806330380918,0.0509046835771795,0.138852672750978,NA,0.0342883223824964,NA,2196219,1538052,96535,52951,23102,1534,NA,105167,NA
2021-01-13,"NE","Deaths","Nebraska",1803,1222,56,24,23,1,NA,22,NA,0.000820956380033139,0.000794511498961023,0.000580100481690579,0.000453249230420577,0.000995584797853,0.000651890482398957,NA,0.000209191096066257,NA,2196219,1538052,96535,52951,23102,1534,NA,105167,NA
2021-01-13,"NE","Hosp","Nebraska",5520,3984,293,129,89,12,NA,160,NA,0.0025134105478552,0.00259028953507424,0.00303516859170249,0.0024362146135106,0.00385248030473552,0.00782268578878748,NA,0.00152138978957277,NA,2196219,1538052,96535,52951,23102,1534,NA,105167,NA
2021-01-13,"NH","Cases","New Hampshire",54125,25696,790,707,59,0,248,1528,3643,0.037665720471293,0.0211280518137186,0.0392507576886769,0.019709514649717,0.0194655229297262,0,0.00319003884644079,0.0633972284457721,0.0612742624550072,1436983,1216203,20127,35871,3031,453,77742,24102,59454
2021-01-13,"NH","Deaths","New Hampshire",885,689,12,6,1,0,0,3,24,0.000615873674218832,0.000566517267265415,0.000596214040840662,0.000167266036631262,0.000329924117452986,0,0,0.000124470998257406,0.000403673428196589,1436983,1216203,20127,35871,3031,453,77742,24102,59454
2021-01-13,"NH","Hosp","New Hampshire",942,696,38,35,NA,NA,NA,17,93,0.000655540114253265,0.000572272885365354,0.00188801112932876,0.000975718547015695,NA,NA,NA,0.000705335656791967,0.00156423453426178,1436983,1216203,20127,35871,NA,NA,NA,24102,59454
2021-01-13,"NJ","Cases","New Jersey",602629,183740,50368,21104,NA,NA,NA,76036,119959,0.053369819552978,0.0359409109047235,0.0412930306533199,0.0222126324874486,NA,NA,NA,0.0725090855688458,0.0599023756912975,11291569,5112280,1219770,950090,NA,NA,NA,1048641,2002575
2021-01-13,"NJ","Deaths","New Jersey",20161,10636,3250,1025,NA,NA,NA,539,3763,0.00178549145827298,0.00208048072484293,0.00266443673807357,0.00107884516203728,NA,NA,NA,0.000513998594371191,0.00187908068361984,11291569,5112280,1219770,950090,NA,NA,NA,1048641,2002575
2021-01-13,"NJ","Hosp","New Jersey",53814,21029,9603,2396,NA,NA,NA,3232,13659,0.00476585672017768,0.00411342884192572,0.00787279569099092,0.00252186634950373,NA,NA,NA,0.00308208433582132,0.00682071832515636,11291569,5112280,1219770,950090,NA,NA,NA,1048641,2002575
2021-01-13,"NM","Cases","New Mexico",159119,24615,1909,1304,26397,NA,NA,NA,67323,0.0508638306727577,0.0228141216771693,0.0415867898222377,0.0348021030718727,0.124372764922894,NA,NA,NA,0.0666029554486447,3128333,1078937,45904,37469,212241,NA,NA,NA,1010811
2021-01-13,"NM","Deaths","New Mexico",2807,805,37,19,808,NA,NA,NA,1033,0.000897282993850079,0.000746104730860097,0.000806029975601255,0.000507085857642318,0.00380699299381364,NA,NA,NA,0.00102195168038338,3128333,1078937,45904,37469,212241,NA,NA,NA,1010811
2021-01-13,"NM","Hosp","New Mexico",10872,1879,112,93,3309,19,NA,187,3739,0.00347533334846386,0.00174152893079021,0.00243987452073893,0.0024820518295124,0.015590767099665,0.00907787864309603,NA,0.000586883928795601,0.00369901000285909,3128333,1078937,45904,37469,212241,2093,NA,318632,1010811
2021-01-13,"NV","Cases","Nevada",253985,91688,18794,19556,1269,NA,NA,31748,90672,0.063577772598915,0.0577212059708032,0.0616724475698877,0.0717117156760285,0.0288855503960666,NA,NA,0.0728571199085729,0.101849241286505,3994871,1588463,304739,272703,43932,NA,NA,435757,890257
2021-01-13,"NV","Deaths","Nevada",3596,1936,338,413,35,NA,NA,7,863,0.000900154222752124,0.00121878822484376,0.00110914585924348,0.0015144681209961,0.000796685787125558,NA,NA,1.60639989719041e-05,0.000969382998392599,3994871,1588463,304739,272703,43932,NA,NA,435757,890257
2021-01-13,"NV","Tests","Nevada",1255166,594948,119240,86606,10041,NA,NA,234716,209612,0.31419437573829,0.374543190492948,0.391285657562701,0.31758359827358,0.228557771100792,NA,NA,0.538639654669919,0.235451111308308,3994871,1588463,304739,272703,43932,NA,NA,435757,890257
2021-01-13,"NY","Cases","New York",1169947,NA,NA,NA,NA,NA,NA,NA,NA,0.0484464527121946,NA,NA,NA,NA,NA,NA,NA,NA,24149281,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-13,"NY","Deaths","New York",40458,13374,8453,2374,NA,NA,NA,2416,8710,0.00167532938144204,0.00120017779215207,0.00283071437278228,0.00122806209835153,NA,NA,NA,0.00109289963553426,0.0022061624627156,24149281,11143349,2986172,1933127,NA,NA,NA,2210633,3948032
2021-01-13,"NY","Hosp","New York",89995,16383,18695,5731,NA,NA,NA,NA,22241,0.00372661198484543,0.00147020433444201,0.0062605235063486,0.00296462674206092,NA,NA,NA,NA,0.00563343964790559,24149281,11143349,2986172,1933127,NA,NA,NA,NA,3948032
2021-01-13,"OH","Cases","Ohio",799639,458196,83865,11089,886,587,19402,45196,NA,0.0649017803777625,0.0504582912660362,0.0567122515098585,0.0371479586880128,0.0288411458333333,0.116607071911005,0.0284749006416466,0.201458474485611,NA,12320756,9080688,1478781,298509,30720,5034,681372,224344,NA
2021-01-13,"OH","Deaths","Ohio",9881,7688,1217,67,8,4,191,107,NA,0.000801980008369616,0.000846631885161124,0.000822975139658949,0.000224448844088453,0.000260416666666667,0.000794596742153357,0.000280316772629342,0.000476946118460935,NA,12320756,9080688,1478781,298509,30720,5034,681372,224344,NA
2021-01-13,"OH","Hosp","Ohio",42151,28549,7888,539,56,52,1479,1147,NA,0.00342113746916179,0.00314392477750585,0.00533412317307296,0.00180564070095039,0.00182291666666667,0.0103297576479936,0.00217062045402511,0.00511268409228684,NA,12320756,9080688,1478781,298509,30720,5034,681372,224344,NA
2021-01-13,"OK","Cases","Oklahoma",341364,193978,18426,6250,33496,NA,NA,11290,NA,0.0770350083632645,0.0771319563319993,0.0635464769400023,0.0687198319937547,0.100651760414194,NA,NA,0.0527567628188653,NA,4431284,2514885,289961,90949,332791,NA,NA,214001,NA
2021-01-13,"OK","Deaths","Oklahoma",2848,2048,178,41,249,NA,NA,84,NA,0.000642703108173613,0.000814351352049895,0.000613875659140367,0.000450802097879031,0.000748217349627844,NA,NA,0.000392521530273223,NA,4431284,2514885,289961,90949,332791,NA,NA,214001,NA
2021-01-13,"OR","Cases","Oregon",129109,60685,3128,4105,2335,1170,2052,30900,NA,0.0267527252827541,0.019148993908673,0.0378440505716533,0.02110127584328,0.0370676106869017,0.0609248073318059,0.00462851226713643,0.116414435389988,NA,4826013,3169096,82655,194538,62993,19204,443339,265431,NA
2021-01-13,"OR","Deaths","Oregon",1708,1129,39,53,31,15,36,138,NA,0.000353915333423263,0.000356253013477661,0.00047184078398161,0.000272440345845028,0.000492118171860365,0.000781087273484691,8.12019695988848e-05,0.000519909128926162,NA,4826013,3169096,82655,194538,62993,19204,443339,265431,NA
2021-01-13,"OR","Hosp","Oregon",7123,4245,228,265,190,123,129,1301,NA,0.00147595955501985,0.00133949870878004,0.00275845381404634,0.00136220172922514,0.00301620815011192,0.00640491564257446,0.000290973724396004,0.00490146215023867,NA,4826013,3169096,82655,194538,62993,19204,443339,265431,NA
2021-01-13,"PA","Cases","Pennsylvania",741389,358448,65607,12325,NA,NA,NA,6850,NA,0.052759207290756,0.0367613071776378,0.0460992334712181,0.0241429497689525,NA,NA,NA,0.0134701719265885,NA,14052315,9750687,1423169,510501,NA,NA,NA,508531,NA
2021-01-13,"PA","Deaths","Pennsylvania",18429,14137,2352,286,NA,NA,NA,619,NA,0.0013114565109023,0.0014498465595296,0.0016526498258464,0.000560233966241006,NA,NA,NA,0.00121723159453406,NA,14052315,9750687,1423169,510501,NA,NA,NA,508531,NA
2021-01-13,"PR","Cases","Puerto Rico",84639,NA,NA,NA,NA,NA,NA,NA,NA,0.0129518094874044,NA,NA,NA,NA,NA,NA,NA,NA,6534917,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-13,"PR","Deaths","Puerto Rico",1659,NA,NA,NA,NA,NA,NA,NA,NA,0.000253867034577486,NA,NA,NA,NA,NA,NA,NA,NA,6534917,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-13,"RI","Cases","Rhode Island",102485,42123,6169,1714,204,0,812,1472,25955,0.0800989464469941,0.0538024319215245,0.0992311156865268,0.0439927106593773,0.0276235612728504,0,0.00797689451244671,0.0142064372918979,0.142530793350943,1279480,782920,62168,38961,7385,536,101794,103615,182101
2021-01-13,"RI","Deaths","Rhode Island",1987,1397,90,31,1,0,1,1,169,0.00155297464594992,0.00178434578245542,0.0014476901299704,0.000795667462334129,0.0001354096140826,0,9.82376171483585e-06,9.6511122906915e-06,0.000928056408256956,1279480,782920,62168,38961,7385,536,101794,103615,182101
2021-01-13,"RI","Hosp","Rhode Island",7310,3022,496,120,11,0,25,103,1595,0.0057132585112702,0.00385990905839677,0.00797838116072578,0.00308000308000308,0.0014895057549086,0,0.000245594042870896,0.000994064565941225,0.00875887556905234,1279480,782920,62168,38961,7385,536,101794,103615,182101
2021-01-13,"RI","Tests","Rhode Island",684208,178312,15480,6620,4370,471,336,17631,45768,0.534754744114797,0.227752516221325,0.249002702354909,0.169913503246837,0.591740013540961,0.878731343283582,0.00330078393618484,0.170158760797182,0.251333051438487,1279480,782920,62168,38961,7385,536,101794,103615,182101
2021-01-13,"SC","Cases","South Carolina",365378,164428,76726,3468,NA,NA,NA,35664,NA,0.0667812898045661,0.0506955265424817,0.0599173311696476,0.0383348440298013,NA,NA,NA,0.200499224178641,NA,5471263,3243442,1280531,90466,NA,NA,NA,177876,NA
2021-01-13,"SC","Deaths","South Carolina",5911,3144,1730,41,NA,NA,NA,194,NA,0.00108037211883253,0.000969340595577168,0.00135100204524529,0.00045320894037539,NA,NA,NA,0.00109064741730194,NA,5471263,3243442,1280531,90466,NA,NA,NA,177876,NA
2021-01-13,"SC","Hosp","South Carolina",15848,7867,5948,136,NA,NA,NA,826,NA,0.00289658895944136,0.0024255096900145,0.00464494807232312,0.00150332721685495,NA,NA,NA,0.00464368436438867,NA,5471263,3243442,1280531,90466,NA,NA,NA,177876,NA
2021-01-13,"SD","Cases","South Dakota",104195,71677,2124,1244,12409,NA,NA,2243,3414,0.112593580345102,0.100200465235917,0.1190449501177,0.0923122588305135,0.159605391778567,NA,NA,0.148967257753869,0.0881236932448827,925408,715336,17842,13476,77748,NA,NA,15057,38741
2021-01-13,"SD","Deaths","South Dakota",1604,1227,7,15,206,NA,NA,15,17,0.00173328953283309,0.00171527785544136,0.000392332698128013,0.00111308993766696,0.00264958584143644,NA,NA,0.000996214385335724,0.000438811594951085,925408,715336,17842,13476,77748,NA,NA,15057,38741
2021-01-13,"SD","Hosp","South Dakota",5978,4049,113,66,1159,NA,NA,81,144,0.00645985338358864,0.00566027712851024,0.0063333706983522,0.00489759572573464,0.0149071358748778,NA,NA,0.00537955768081291,0.00371699233370331,925408,715336,17842,13476,77748,NA,NA,15057,38741
2021-01-13,"TN","Cases","Tennessee",665499,395401,83751,5468,837,451,NA,55439,NA,0.0900536628621249,0.0792237851882752,0.0766285312750469,0.0403200235962099,0.0298459563543004,0.109599027946537,NA,0.225103742863871,NA,7390027,4990938,1092948,135615,28044,4115,NA,246282,NA
2021-01-13,"TN","Deaths","Tennessee",8148,6005,1454,39,9,4,NA,275,NA,0.00110256701362525,0.00120318064460027,0.00133034691494929,0.000287578807654021,0.000320924261874198,0.000972053462940462,NA,0.00111660616691435,NA,7390027,4990938,1092948,135615,28044,4115,NA,246282,NA
2021-01-13,"TX","Cases","Texas",2022635,21119,11098,908,NA,NA,NA,348,26457,0.0498342803555267,0.00144557959911331,0.00312356019439363,0.000572697227338093,NA,NA,NA,8.807080893038e-05,0.00231232777388219,40587222,14609365,3552997,1585480,NA,NA,NA,3951366,11441717
2021-01-13,"TX","Deaths","Texas",30624,11226,2861,550,NA,NA,NA,154,14500,0.000754523184661419,0.000768411221158483,0.000805235692571651,0.000346898100259858,NA,NA,NA,3.89738637220647e-05,0.00126729231285829,40587222,14609365,3552997,1585480,NA,NA,NA,3951366,11441717
2021-01-13,"UT","Cases","Utah",314817,195529,4201,5979,4291,7865,NA,23281,68443,0.0836272170110038,0.0759804197771597,0.104872934245344,0.0743305402919018,0.103040053789261,0.212970484700785,NA,0.105765037252408,0.138854399974032,3764528,2573413,40058,80438,41644,36930,NA,220120,492912
2021-01-13,"UT","Deaths","Utah",1449,946,16,46,60,48,NA,99,233,0.000384908811941364,0.000367605199787209,0.000399420839782316,0.000571869017131207,0.00144078378637979,0.00129975629569456,NA,0.000449754679265855,0.000472701009510825,3764528,2573413,40058,80438,41644,36930,NA,220120,492912
2021-01-13,"UT","Hosp","Utah",12160,7417,203,284,388,687,NA,990,2845,0.00323015262471152,0.00288216465837392,0.00506765190473813,0.00353066958402745,0.00931706848525598,0.0186027619821283,NA,0.00449754679265855,0.005771821339306,3764528,2573413,40058,80438,41644,36930,NA,220120,492912
2021-01-13,"UT","Tests","Utah",1924327,1222268,23011,32809,19910,26793,NA,112571,233977,0.511173512323457,0.474959907329294,0.574442059014429,0.407879360501256,0.478100086447027,0.725507717303006,NA,0.511407414137743,0.474683107735255,3764528,2573413,40058,80438,41644,36930,NA,220120,492912
2021-01-13,"VA","Cases","Virginia",412545,162723,68377,13244,521,NA,4745,11674,62317,0.0432430670319163,0.0312396810355287,0.0425340931498942,0.0215197031047908,0.0130227210238208,NA,0.00672375362579654,0.02613679614911,0.0685744908660147,9540142,5208856,1607581,615436,40007,NA,705707,446650,908749
2021-01-13,"VA","Deaths","Virginia",5552,3301,1312,197,9,NA,66,60,421,0.0005819619875679,0.000633728404087193,0.000816133059547233,0.000320098271794305,0.000224960631889419,NA,9.35232327297306e-05,0.000134333370648159,0.000463274237440701,9540142,5208856,1607581,615436,40007,NA,705707,446650,908749
2021-01-13,"VA","Hosp","Virginia",19470,8009,5381,859,17,NA,175,394,3999,0.00204085012571092,0.00153757370140392,0.00334726523888998,0.00139575845416908,0.000424925638013348,NA,0.000247978268601558,0.000882122467256241,0.00440055504875384,9540142,5208856,1607581,615436,40007,NA,705707,446650,908749
2021-01-13,"VT","Cases","Vermont",9368,7400,449,502,12,NA,NA,173,NA,0.0142245221164898,0.0128082859224822,0.0497011290679655,0.0434669668369556,0.00524246395806029,NA,NA,0.0329712216504669,NA,658581,577751,9034,11549,2289,NA,NA,5247,NA
2021-01-13,"VT","Deaths","Vermont",158,137,1,4,1,NA,NA,2,NA,0.000239909745346434,0.000237126374510819,0.000110692937790569,0.000346350333362196,0.000436871996505024,NA,NA,0.000381170192490947,NA,658581,577751,9034,11549,2289,NA,NA,5247,NA
2021-01-13,"WA","Cases","Washington",281202,74235,8547,9743,2228,3002,4537,2533,53468,0.032084225284426,0.0144681655531562,0.0277892478012778,0.0133356875756232,0.0183422794480851,0.0462322701861919,0.00542275885396559,0.00493627470086136,0.0504789877012461,8764494,5130920,307565,730596,121468,64933,836659,513140,1059213
